Node,Shape,Dtype,Memory (Bytes)
mul_653,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1099,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_1100,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_105,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_108,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_654,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_477,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1101,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1102,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_249,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1103,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1104,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_139,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_132,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_130,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1105,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1106,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_250,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1107,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1108,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_140,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_133,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_131,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1112,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1113,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1114,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_456,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_426,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1851,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_699,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1852,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_618,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1853,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_478,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_322,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_158,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_157,"torch.Size([1, 35, 1])",torch.float32,140
add_479,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_157,"torch.Size([1, 35, 1])",torch.float32,140
mul_655,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_323,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_656,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_700,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1854,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_619,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1855,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_65,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_701,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1856,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_620,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1857,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_657,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_702,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1858,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_621,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1859,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_480,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_324,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_159,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_158,"torch.Size([1, 35, 1])",torch.float32,140
add_481,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_158,"torch.Size([1, 35, 1])",torch.float32,140
mul_658,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_325,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_659,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_703,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1860,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_622,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1861,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_704,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1862,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_623,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1863,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_705,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1864,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_624,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1865,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1866,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_427,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1867,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_428,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1868,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_429,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_251,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_252,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_660,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1115,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_1116,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_106,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_109,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_661,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_482,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_662,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1117,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_1118,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_107,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_110,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_663,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_483,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1119,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1120,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_253,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1121,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1122,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_141,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_134,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_132,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1123,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1124,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_254,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1125,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1126,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_142,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_135,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_133,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1130,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1131,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1132,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_458,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_430,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1869,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_706,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1870,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_625,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1871,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_484,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_326,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_160,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_159,"torch.Size([1, 35, 1])",torch.float32,140
add_485,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_159,"torch.Size([1, 35, 1])",torch.float32,140
mul_664,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_327,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_665,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_707,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1872,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_626,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1873,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_66,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_708,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1874,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_627,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1875,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_666,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_709,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1876,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_628,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1877,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_486,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_328,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_161,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_160,"torch.Size([1, 35, 1])",torch.float32,140
add_487,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_160,"torch.Size([1, 35, 1])",torch.float32,140
mul_667,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_329,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_668,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_710,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1878,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_629,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1879,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_711,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1880,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_630,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1881,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_712,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1882,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_631,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1883,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1884,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_431,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1885,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_432,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1886,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_433,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_255,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_256,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_669,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1133,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_1134,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_108,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_111,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_670,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_488,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_671,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1135,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_1136,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_109,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_112,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_672,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_489,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1137,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1138,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_257,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1139,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1140,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_143,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_136,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_134,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1141,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1142,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_258,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1143,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1144,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_144,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_137,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_135,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1148,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1149,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1150,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_460,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_434,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1887,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_713,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1888,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_632,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1889,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_490,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_330,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_162,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_161,"torch.Size([1, 35, 1])",torch.float32,140
add_491,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_161,"torch.Size([1, 35, 1])",torch.float32,140
mul_673,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_331,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_674,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_714,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1890,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_633,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1891,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_67,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_715,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1892,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_634,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1893,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_675,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_716,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1894,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_635,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1895,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_492,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_332,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_163,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_162,"torch.Size([1, 35, 1])",torch.float32,140
add_493,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_162,"torch.Size([1, 35, 1])",torch.float32,140
mul_676,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_333,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_677,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_717,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1896,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_636,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1897,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
view_1898,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_435,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
_to_copy_334,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
pow_164,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
mean_163,"torch.Size([1, 64, 35, 1])",torch.float32,8960
add_494,"torch.Size([1, 64, 35, 1])",torch.float32,8960
rsqrt_163,"torch.Size([1, 64, 35, 1])",torch.float32,8960
mul_678,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
_to_copy_335,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_679,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
t_718,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1899,"torch.Size([6404, 8192])",torch.bfloat16,104923136
mm_637,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1900,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
t_719,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1901,"torch.Size([6404, 8192])",torch.bfloat16,104923136
mm_638,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1902,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
view_1903,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_436,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
view_1904,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_437,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_1151,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_1152,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_259,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_1153,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_1154,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_145,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
clone_138,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
_unsafe_view_136,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
slice_1155,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_1156,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_260,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_1157,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_1158,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_146,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
clone_139,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
_unsafe_view_137,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
_to_copy_336,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
pow_165,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
mean_164,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
add_495,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
rsqrt_164,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
mul_680,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
_to_copy_337,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
mul_681,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
getitem_462,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_438,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1905,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_720,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1906,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_639,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1907,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
tanh_46,torch.Size([1]),torch.bfloat16,2
mul_682,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_496,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_338,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_166,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_165,"torch.Size([1, 35, 1])",torch.float32,140
add_497,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_165,"torch.Size([1, 35, 1])",torch.float32,140
mul_683,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_339,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_684,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_721,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1908,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_640,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1909,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_68,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_722,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1910,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_641,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1911,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_685,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_723,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1912,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_642,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1913,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
slice_1159,"torch.Size([1, 1, 35, 1])",torch.bfloat16,70
select_13,"torch.Size([1, 35, 1])",torch.bfloat16,70
mul_686,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
tanh_47,torch.Size([1]),torch.bfloat16,2
mul_687,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_498,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_340,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_167,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_166,"torch.Size([1, 35, 1])",torch.float32,140
add_499,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_166,"torch.Size([1, 35, 1])",torch.float32,140
mul_688,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_341,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_689,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_724,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1914,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_643,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1915,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_725,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1916,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_644,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1917,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_726,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1918,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_645,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1919,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1920,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_439,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1921,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_440,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1922,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_441,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_261,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_262,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_690,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1160,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_1161,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_110,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_113,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_691,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_500,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_692,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1162,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_1163,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_111,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_114,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_693,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_501,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1164,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1165,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_263,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1166,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1167,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_147,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_140,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_138,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1168,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_1169,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_264,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1170,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_1171,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_148,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_141,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_139,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_1175,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_1176,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
