Node,Shape,Dtype,Memory (Bytes)
silu_20,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_145,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_381,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_82,"torch.Size([1, 18944])",torch.bfloat16,37888
view_382,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_191,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_146,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_383,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_83,"torch.Size([1, 3584])",torch.bfloat16,7168
view_384,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_128,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_87,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_43,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_42,"torch.Size([1, 1, 1])",torch.float32,4
add_129,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_42,"torch.Size([1, 1, 1])",torch.float32,4
mul_192,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_88,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_193,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_385,"torch.Size([1, 3584])",torch.bfloat16,7168
t_147,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_63,"torch.Size([1, 3584])",torch.bfloat16,7168
view_386,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_387,"torch.Size([1, 3584])",torch.bfloat16,7168
t_148,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_64,"torch.Size([1, 512])",torch.bfloat16,1024
view_388,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_389,"torch.Size([1, 3584])",torch.bfloat16,7168
t_149,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_65,"torch.Size([1, 512])",torch.bfloat16,1024
view_390,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_391,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_85,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_392,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_86,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_393,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_87,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_294,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_295,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_296,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_297,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_298,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_299,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_253,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_254,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_255,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_256,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_257,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_258,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_127,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_96,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_300,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_301,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_302,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_303,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_304,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_305,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_259,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_260,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_261,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_262,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_263,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_264,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_128,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_97,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_194,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_403,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_404,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_42,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_129,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_195,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_130,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_196,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_405,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_406,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_43,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_130,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_197,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_131,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_131,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_132,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_407,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_408,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_98,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_409,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_410,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_50,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_44,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_42,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_411,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_412,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_99,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_413,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_414,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_51,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_45,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_43,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_418,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_419,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_420,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_306,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_88,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_394,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_150,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_395,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_84,"torch.Size([1, 3584])",torch.bfloat16,7168
view_396,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_132,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_89,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_44,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_43,"torch.Size([1, 1, 1])",torch.float32,4
add_133,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_43,"torch.Size([1, 1, 1])",torch.float32,4
mul_198,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_90,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_199,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_151,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_397,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_85,"torch.Size([1, 18944])",torch.bfloat16,37888
view_398,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_21,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_152,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_399,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_86,"torch.Size([1, 18944])",torch.bfloat16,37888
view_400,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_200,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_153,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_401,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_87,"torch.Size([1, 3584])",torch.bfloat16,7168
view_402,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_134,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_91,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_45,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_44,"torch.Size([1, 1, 1])",torch.float32,4
add_135,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_44,"torch.Size([1, 1, 1])",torch.float32,4
mul_201,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_92,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_202,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_403,"torch.Size([1, 3584])",torch.bfloat16,7168
t_154,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_66,"torch.Size([1, 3584])",torch.bfloat16,7168
view_404,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_405,"torch.Size([1, 3584])",torch.bfloat16,7168
t_155,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_67,"torch.Size([1, 512])",torch.bfloat16,1024
view_406,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_407,"torch.Size([1, 3584])",torch.bfloat16,7168
t_156,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_68,"torch.Size([1, 512])",torch.bfloat16,1024
view_408,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_409,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_89,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_410,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_90,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_411,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_91,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_308,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_309,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_310,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_311,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_312,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_313,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_265,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_266,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_267,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_268,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_269,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_270,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_133,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_100,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_314,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_315,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_316,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_317,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_318,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_319,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_271,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_272,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_273,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_274,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_275,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_276,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_134,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_101,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_203,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_421,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_422,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_44,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_135,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_204,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_136,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_205,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_423,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_424,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_45,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_136,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_206,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_137,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_137,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_138,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_425,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_426,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_102,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_427,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_428,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_52,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_46,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_44,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_429,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_430,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_103,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_431,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_432,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_53,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_47,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_45,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_436,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_437,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_438,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_320,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_92,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_412,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_157,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_413,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_88,"torch.Size([1, 3584])",torch.bfloat16,7168
view_414,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_138,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_93,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_46,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_45,"torch.Size([1, 1, 1])",torch.float32,4
add_139,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_45,"torch.Size([1, 1, 1])",torch.float32,4
mul_207,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_94,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_208,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_158,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_415,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_89,"torch.Size([1, 18944])",torch.bfloat16,37888
view_416,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_22,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_159,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_417,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_90,"torch.Size([1, 18944])",torch.bfloat16,37888
view_418,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_209,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_160,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_419,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_91,"torch.Size([1, 3584])",torch.bfloat16,7168
view_420,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_140,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_95,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_47,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_46,"torch.Size([1, 1, 1])",torch.float32,4
add_141,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_46,"torch.Size([1, 1, 1])",torch.float32,4
mul_210,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_96,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_211,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_421,"torch.Size([1, 3584])",torch.bfloat16,7168
t_161,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_69,"torch.Size([1, 3584])",torch.bfloat16,7168
view_422,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_423,"torch.Size([1, 3584])",torch.bfloat16,7168
t_162,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_70,"torch.Size([1, 512])",torch.bfloat16,1024
view_424,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_425,"torch.Size([1, 3584])",torch.bfloat16,7168
t_163,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_71,"torch.Size([1, 512])",torch.bfloat16,1024
view_426,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_427,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_93,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_428,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_94,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_429,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_95,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_322,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_323,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_324,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_325,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_326,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_327,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_277,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_278,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_279,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_280,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_281,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_282,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_139,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_104,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_328,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_329,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_330,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_331,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_332,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_333,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_283,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_284,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_285,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_286,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_287,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_288,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_140,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_105,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_212,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_439,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_440,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_46,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_141,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_213,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_142,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_214,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_441,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_442,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_47,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_142,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_215,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_143,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_143,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_144,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_443,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_444,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_106,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_445,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_446,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_54,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_48,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_46,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_447,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_448,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_107,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_449,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_450,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_55,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_49,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_47,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_454,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_455,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_456,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_334,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_96,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_430,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_164,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_431,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_92,"torch.Size([1, 3584])",torch.bfloat16,7168
view_432,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_144,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_97,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_48,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_47,"torch.Size([1, 1, 1])",torch.float32,4
add_145,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_47,"torch.Size([1, 1, 1])",torch.float32,4
mul_216,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_98,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_217,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_165,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_433,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_93,"torch.Size([1, 18944])",torch.bfloat16,37888
view_434,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_23,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_166,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_435,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_94,"torch.Size([1, 18944])",torch.bfloat16,37888
view_436,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_218,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_167,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_437,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_95,"torch.Size([1, 3584])",torch.bfloat16,7168
view_438,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_146,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_99,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_49,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_48,"torch.Size([1, 1, 1])",torch.float32,4
add_147,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_48,"torch.Size([1, 1, 1])",torch.float32,4
mul_219,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_100,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_220,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_439,"torch.Size([1, 3584])",torch.bfloat16,7168
t_168,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_72,"torch.Size([1, 3584])",torch.bfloat16,7168
view_440,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_441,"torch.Size([1, 3584])",torch.bfloat16,7168
t_169,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_73,"torch.Size([1, 512])",torch.bfloat16,1024
view_442,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_443,"torch.Size([1, 3584])",torch.bfloat16,7168
t_170,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_74,"torch.Size([1, 512])",torch.bfloat16,1024
view_444,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_445,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_97,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_446,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_98,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_447,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_99,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_336,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_337,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_338,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_339,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_340,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_341,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_289,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_290,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_291,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_292,"torch.Size([1, 1, 16])",torch.bfloat16,32
