Node,Shape,Dtype,Memory (Bytes)
slice_504,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_505,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_50,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_53,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_326,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_272,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_327,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_506,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_507,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_51,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_54,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_328,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_273,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_508,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_509,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_127,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_510,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_511,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_142,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_95,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_62,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_512,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_513,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_128,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_514,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_515,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_143,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_96,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_63,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_516,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_517,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_518,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_97,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_32,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_519,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_144,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_530,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_290,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_1239,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_461,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1240,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_380,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1241,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_274,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_158,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_76,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_75,"torch.Size([1, 35, 1])",torch.float32,140
add_275,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_75,"torch.Size([1, 35, 1])",torch.float32,140
mul_329,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_159,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_330,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_462,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1242,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_381,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1243,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_31,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_463,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1244,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_382,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1245,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_331,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_464,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_1246,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_383,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1247,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_276,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_160,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_77,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_76,"torch.Size([1, 35, 1])",torch.float32,140
add_277,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_76,"torch.Size([1, 35, 1])",torch.float32,140
mul_332,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_161,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_333,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_465,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1248,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_384,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1249,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_466,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1250,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_385,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1251,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_467,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1252,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_386,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1253,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1254,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_291,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_1255,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_292,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1256,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_293,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_129,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_130,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_334,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_520,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_521,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_52,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_55,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_335,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_278,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_336,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_522,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_523,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_53,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_56,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_337,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_279,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_524,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_525,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_131,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_526,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_527,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_145,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_98,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_64,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_528,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_529,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_132,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_530,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_531,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_146,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_99,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_65,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_532,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_533,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_534,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_100,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_33,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_535,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_147,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_534,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_294,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_1257,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_468,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1258,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_387,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1259,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_280,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_162,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_78,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_77,"torch.Size([1, 35, 1])",torch.float32,140
add_281,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_77,"torch.Size([1, 35, 1])",torch.float32,140
mul_338,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_163,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_339,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_469,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1260,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_388,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1261,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_32,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_470,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1262,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_389,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1263,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_340,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_471,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_1264,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_390,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1265,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_282,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_164,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_79,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_78,"torch.Size([1, 35, 1])",torch.float32,140
add_283,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_78,"torch.Size([1, 35, 1])",torch.float32,140
mul_341,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_165,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_342,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_472,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1266,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_391,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1267,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
view_1268,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_295,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
_to_copy_166,"torch.Size([1, 32, 35, 128])",torch.float32,573440
pow_80,"torch.Size([1, 32, 35, 128])",torch.float32,573440
mean_79,"torch.Size([1, 32, 35, 1])",torch.float32,4480
add_284,"torch.Size([1, 32, 35, 1])",torch.float32,4480
rsqrt_79,"torch.Size([1, 32, 35, 1])",torch.float32,4480
mul_343,"torch.Size([1, 32, 35, 128])",torch.float32,573440
_to_copy_167,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_344,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
t_473,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1269,"torch.Size([6404, 4096])",torch.bfloat16,52461568
mm_392,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1270,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
t_474,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1271,"torch.Size([6404, 4096])",torch.bfloat16,52461568
mm_393,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1272,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
view_1273,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_296,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
view_1274,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_297,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_536,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_537,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_133,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_538,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_539,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_148,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
clone_101,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
_unsafe_view_66,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
slice_540,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_541,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_134,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_542,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_543,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_149,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
clone_102,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
_unsafe_view_67,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
_to_copy_168,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
pow_81,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
mean_80,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
add_285,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
rsqrt_80,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
mul_345,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
_to_copy_169,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
mul_346,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
clone_103,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_34,"torch.Size([1, 1, 35, 6408])",torch.bfloat16,448560
slice_544,"torch.Size([1, 1, 35, 6404])",torch.bfloat16,448280
expand_150,"torch.Size([1, 32, 35, 6404])",torch.bfloat16,14344960
getitem_538,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_298,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_1275,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_475,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1276,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_394,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1277,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
tanh_32,torch.Size([1]),torch.bfloat16,2
mul_347,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_286,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_170,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_82,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_81,"torch.Size([1, 35, 1])",torch.float32,140
add_287,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_81,"torch.Size([1, 35, 1])",torch.float32,140
mul_348,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_171,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_349,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_476,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1278,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_395,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1279,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_33,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_477,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1280,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_396,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1281,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_350,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_478,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_1282,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_397,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1283,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
slice_545,"torch.Size([1, 1, 35, 1])",torch.bfloat16,70
select_6,"torch.Size([1, 35, 1])",torch.bfloat16,70
mul_351,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
tanh_33,torch.Size([1]),torch.bfloat16,2
mul_352,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_288,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_172,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_83,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_82,"torch.Size([1, 35, 1])",torch.float32,140
add_289,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_82,"torch.Size([1, 35, 1])",torch.float32,140
mul_353,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_173,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_354,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_479,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1284,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_398,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1285,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_480,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1286,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_399,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1287,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_481,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1288,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_400,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1289,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1290,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_299,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_1291,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_300,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1292,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_301,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_135,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_136,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_355,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_546,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_547,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_54,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_57,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_356,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_290,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_357,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_548,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_549,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_55,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_58,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_358,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_291,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_550,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_551,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_137,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_552,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_553,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_151,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_104,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_68,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_554,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_555,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_138,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_556,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_557,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_152,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_105,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_69,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_558,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_559,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_560,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_106,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_35,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_561,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_153,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_542,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_302,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_1293,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_482,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1294,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_401,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1295,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_292,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_174,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_84,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_83,"torch.Size([1, 35, 1])",torch.float32,140
add_293,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_83,"torch.Size([1, 35, 1])",torch.float32,140
mul_359,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_175,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_360,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_483,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1296,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_402,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1297,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_34,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_484,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_1298,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_403,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_1299,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_361,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_485,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_1300,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_404,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1301,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_294,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_176,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_85,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_84,"torch.Size([1, 35, 1])",torch.float32,140
add_295,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_84,"torch.Size([1, 35, 1])",torch.float32,140
mul_362,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_177,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_363,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_486,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_1302,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_405,"torch.Size([35, 4096])",torch.bfloat16,286720
view_1303,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_487,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1304,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_406,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1305,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_488,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_1306,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_407,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1307,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1308,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_303,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_1309,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_304,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1310,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_305,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_139,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_140,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_364,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_562,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_563,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_56,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_59,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_365,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_296,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_366,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_564,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_565,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_57,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_60,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_367,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
